ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,StartDate,EndDate,Appg,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Link,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,VisitLocations_Country_2,VisitLocations_Destination_2,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,Updated_2
1315,International visit to United States between 25 September 2023 and 29 September 2023,,2023-10-13,2023-12-17,,Visits outside the UK,4750,Jane Stevenson,United States,Washington DC,"Foreign policy delegation for Conservative MPs to attend discussions with US policymakers, officials and policy professionals to consider joint UK-US foreign policy challenges within the key themes of illegal & legal migration challenges, defence and diplomacy.",2023-09-25,2023-09-29,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Transport (£660.82); accommodation and room charges (£1,384.30); room bookings (£80.47); food (£310.88); flights (£1,093.33); and airport parking (£162.80)",3692.60,True,https://interests-api.parliament.uk/api/v1/Interests/1315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,International visit between 02 October 2023 and 03 October 2023,,2023-10-23,2023-12-17,,Visits outside the UK,185,Jeremy Corbyn,Belgium,Brussels,Keynote speaker at  the Statutory Congress of BTB - Brussels.,2023-10-02,2023-10-03,,BTB-ABVV (Belgische Transportbond),False,Paardenmarkt 66 – 2000 Antwerpen (Belgium),In kind,Train Travel (£550.81) and accommodation for one night (£301.34),852.15,True,https://interests-api.parliament.uk/api/v1/Interests/1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,International visit between 06 August 2023 and 11 August 2023,,2023-08-25,2023-12-17,,Visits outside the UK,4138,Rushanara Ali,Somalia,,"To see the Halo Trust’s work in removing landmines and unexploded ordnance, and gain a better understanding of the UK's role supporting NGOs like the Halo Trust to deliver greater resilience and recovery from conflict.",2023-08-06,2023-08-11,,The HALO Trust,False,"Carronfoot, Thornhill, Dumfries DG3 5BF",In kind,"Flights, Accommodation, transport food and visa",2710.50,True,https://interests-api.parliament.uk/api/v1/Interests/2128,,,,,,,,,,,,,,,Ethiopia,,,,,,,,,,,,,,,,
2158,International visit between 16 April 2023 and 18 April 2023,,2023-05-10,2023-12-17,,Visits outside the UK,4086,Alun Cairns,Uzbekistan,Tashkent,"Taking part in an international conference on the constitutional changes in Uzbekistan and their significance for both citizens and the international community, and meeting various key political stakeholders.",2023-04-16,2023-04-18,,Institute of Legislation and Legal Policy,False,"The Embassy of the Republic of Uzbekistan in London, 41 Holland Park, London W11 3RP",In kind,"Flights, accommodation, internal travel and meals",3000.00,True,https://interests-api.parliament.uk/api/v1/Interests/2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,International visit to Finland between 02 November 2023 and 04 November 2023,,2023-11-07,2023-12-17,,Visits outside the UK,4799,Charlotte Nichols,Finland,Helsinki and Rauma,"To visit the Olkiluoto 3 Nuclear Power Plant, Onkalo Geological Disposal Facility and Radiation and Nuclear Safety Authority (STUK) as part of a Nuclear Energy APPG Visit.",2023-11-02,2023-11-04,Nuclear Energy,Nuclear Industry Association,False,"5th Floor, Tower House, 10 Southampton Street, London W2E 7HA",In kind,"Flights, accommodation, meals and transport",839.68,True,https://interests-api.parliament.uk/api/v1/Interests/3142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,International visit to United States between 28 August 2023 and 31 August 2023,,2023-09-13,2023-12-17,,Visits outside the UK,4014,Lord Sharma,United States,New York and Washington,"In connection with my role as Rockefeller Foundation Climate and Finance Fellow meetings with representatives of: governments, business and multilateral organisations.",2023-08-28,2023-08-31,,Rockefeller Foundation,False,"420 Fifth Avenue, New York City, New York, U.S.",In kind,"Transport (flights, train and taxis £8,686), accommodation (£565) and meals (£152)",9403.00,True,https://interests-api.parliament.uk/api/v1/Interests/1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,International visit to Belgium between 24 October 2023 and 25 October 2023,,2023-11-21,2023-12-17,,Visits outside the UK,4504,Wes Streeting,Belgium,Brussels,"Visiting to attend a short programme, discussing science and tech policy.",2023-10-24,2023-10-25,,TBI,False,"One Bartholomew Close, London EC1A 7BL",In kind,"Return Eurostar ticket, food and accommodation (value is estimated)",1436.00,True,https://interests-api.parliament.uk/api/v1/Interests/3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,International visit to Pakistan between 05 May 2023 and 13 May 2023,,2023-06-05,2023-12-17,2023-06-23,Visits outside the UK,4598,Mohammad Yasin,Pakistan,Islamabad,Pakistan 1973 Constitution Golden Jubilee Celebration.,2023-05-05,2023-05-13,,"Speaker's Office, Government of Pakistan",False,"Constitution Avenue, G-5/2 Islamabad, Pakistan",In kind,Return flights to Pakistan (£941.46) and three nights' full board accommodation (£286.53),1227.99,True,https://interests-api.parliament.uk/api/v1/Interests/1478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,International visit between 03 April 2023 and 06 April 2023,,2023-05-03,2023-12-17,,Visits outside the UK,253,Mr Laurence Robertson,Ethiopia,"Addis Ababa, Arba Mintch, Yabello and Dubluk",To join a parliamentary delegation observing the malnutrition crisis unfolding in the Horn of Africa and UNICEF’s programmatic work there.,2023-04-03,2023-04-06,,UK Committee for UNICEF,False,"1 Westfield Avenue, Stratford, London E20 1HZ",In kind,"Flights, accommodation, food and other hospitality, visas and parking",4608.80,True,https://interests-api.parliament.uk/api/v1/Interests/1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,International visit to Qatar between 09 December 2023 and 12 December 2023,,2023-12-20,2023-12-17,,Visits outside the UK,4511,Dr Rupa Huq,Qatar,Doha,"To participate in the Doha Forum 2023 with a focus on geopolitics, the impact of AI, economic development, defence, cyber and food security; and climate change and sustainability.",2023-12-09,2023-12-12,,Doha Forum,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights, accommodation, meal and transportation",5900.00,True,https://interests-api.parliament.uk/api/v1/Interests/3654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,International visit between 30 June 2023 and 02 July 2023,,2023-07-12,2023-12-17,,Visits outside the UK,4936,Anna Firth,France,Paris,To attend and speak at the Free Iran World Summit.,2023-06-30,2023-07-02,,Alliance for Public Awareness,False,"Union House, 111 New Union Street, Coventry CV1 2NT",In kind,Two Eurostar tickets (£651.66) and hotel accommodation for two (£662) for me and my husband,1313.66,False,https://interests-api.parliament.uk/api/v1/Interests/1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235,International visit to United States between 29 December 2023 and 02 January 2024,,2024-01-17,2023-12-17,,Visits outside the UK,4356,Angela Rayner,United States,New York,Personal holiday.,2023-12-29,2024-01-02,,Waheed Ali,True,,In kind,The use of a flat as accommodation for five nights.,1250.00,True,https://interests-api.parliament.uk/api/v1/Interests/3235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250,International visit to Falkland Islands between 20 November 2023 and 24 November 2023,,2023-12-18,2023-12-17,,Visits outside the UK,4866,Alexander Stafford,Falkland Islands,Port Stanley,Cross-party Parliamentary visit to the Falkland Islands to meet with the Government of the Islands as well as the military based at RAF Mount Pleasant to understand the Falkland Islands need and special situation as part of the UK Overseas Territories.,2023-11-20,2023-11-24,,"Hon Gavin Short, Member of the Falkland Islands Legislative Assembly, Falkland Islands",False,"Government Office of the Legislative Assembly, Gilbert House, Ross Road Stanley, Falkland Islands",In kind,"Flights, accommodation and meals.",2050.29,True,https://interests-api.parliament.uk/api/v1/Interests/3250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344,International visit to Ireland between 03 February 2024 and 05 February 2024,,2024-02-12,2023-12-17,,Visits outside the UK,1565,Sir Philip Davies,Ireland,Dublin,To attend the Dublin Racing Festival.,2024-02-03,2024-02-05,,Betting and Gaming Council,False,"1 Bedford Row, London WC1R 4BU",In kind,"One ticket to the Dublin Racing Festival, including flights and accommodation",776.99,True,https://interests-api.parliament.uk/api/v1/Interests/3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,International visit to United States between 26 November 2023 and 01 December 2023,,2023-12-21,2023-12-17,,Visits outside the UK,3989,Jack Lopresti,United States,Washington DC,To attend meetings with Republican members of Congress concerning support for Ukraine.,2023-11-26,2023-12-01,,Conservative Friends of Ukraine,False,"One Bartholomew Close, London EC1A 7BL",In kind,Flights and accommodation for me and a member of staff,9000.06,False,https://interests-api.parliament.uk/api/v1/Interests/3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,International visit to Falkland Islands between 20 November 2023 and 25 November 2023,,2023-12-18,2023-12-17,,Visits outside the UK,4653,Stephen Morgan,Falkland Islands,,Delegation to Falkland Islands with The Falkland Islands Legislative Assembly as part of their annual MPs and Peers visits.,2023-11-20,2023-11-25,,The Falkland Islands Legislative Assembly,False,"Gilbert House, Ross Road, Stanley, Falkland Islands FIQQ 1ZZ",In kind,"Flights (£1,566), accommodation (£756), hospitality and meals (£166.67), transport (£180), gifts and sundries (£137.61)",2806.28,True,https://interests-api.parliament.uk/api/v1/Interests/3440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,International visit between 11 July 2023 and 14 July 2023,,2023-07-24,2023-12-17,,Visits outside the UK,206,Mr David Lammy,United States,Detroit,To speak at the TED Climate Conference.,2023-07-11,2023-07-14,,TED Conferences LLC,False,"330 Hudson St, 12th Floor, New York, NY 10013",In kind,"Conference passes, accommodation and transport for me and a member of staff",8510.16,False,https://interests-api.parliament.uk/api/v1/Interests/2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,International visit to Switzerland between 15 June 2023 and 16 June 2023,,2023-08-02,2023-12-17,,Visits outside the UK,435,Lord Brady of Altrincham,Switzerland,Geneva,To speak to the British-Swiss Chamber of Commerce.,2023-06-15,2023-06-16,,British-Swiss Chamber of Commerce,False,"Bleicherweg 12, CH-8002 Zurich",In kind,"Travel (£1,352) and hotel accommodation for one night (£116.04) for me and my spouse",1468.04,False,https://interests-api.parliament.uk/api/v1/Interests/1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4278,International visit to France between 25 January 2024 and 27 January 2024,,2024-02-20,2023-12-17,,Visits outside the UK,420,Yvette Cooper,France,Paris,Attending and speaking at the Franco-British Colloque 2024 in my capacity as Shadow Home Secretary.,2024-01-25,2024-01-27,,Franco-British Colloque Ltd,False,"Station House, Station Approach, East Horsley KT24 6QX",In kind,"Accommodation, transport and food",1011.00,True,https://interests-api.parliament.uk/api/v1/Interests/4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,International visit to Brazil between 01 February 2024 and 02 February 2024,,2024-02-14,2023-12-17,,Visits outside the UK,4827,Claire Hanna,Brazil,,Attending St Brigid's Day event on Good Friday Agreement and reconciliation.,2024-02-01,2024-02-02,,"Embassy of Ireland, Brazil (Irish Department of Foreign Affairs,)",False,"Brazil SHIS QL 2 conjunto 05 casa 09, Lago Sul, Brasília, DFCEP 71630-255, Brazil",In kind,"International and internal flights, accommodation",900.00,True,https://interests-api.parliament.uk/api/v1/Interests/3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,International visit to United States between 29 September 2023 and 02 October 2023,,2023-11-09,2023-12-17,,Visits outside the UK,4371,Brendan O'Hara,United States,"Salt Lake City, Utah","As chair of the APPG for International Law, Justice and Accountability, to speak in the plenary session in ICLRS Law and Religious Symposium.",2023-09-29,2023-10-02,"International Law, Justice and Accountability",International Centre for Law and Religious Studies (ICLRS),False,"J Reuben Clarke Centre, 341 E Campus Dr, Provo, UT 84602, USA",In kind,"Accommodation including food (£740.20) and flights (£1,304.75)",2044.95,True,https://interests-api.parliament.uk/api/v1/Interests/3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3393,International visit to Japan between 30 January 2024 and 05 February 2024,,2024-02-09,2023-12-17,,Visits outside the UK,4523,Catherine West,Japan,,To meet the Japanese Prime Minister and to attend the UK-Japan 21st Century Group 2024 Conference.,2024-01-30,2024-02-05,,UK Japan 21st Century Group,False,"The Japan Society, 13/14 Cornwall Terrace, London NW1 4QP",In kind,"Return flights to Tokyo (£1,839), hotels and hospitality (£1,136.45) and travel within country (£98.71)",3074.16,True,https://interests-api.parliament.uk/api/v1/Interests/3393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,International visit to Palestine between 25 September 2023 and 29 September 2023,,2023-11-01,2023-12-17,,Visits outside the UK,4515,Kate Osamor,Palestine,Occupied Palestinian Territory,Fact finding visit organised by the Council for Arab-British Understanding and Medical Aid for Palestinians.,2023-09-25,2023-09-29,,Medical Aid for Palestine,False,"33A Islington Park Street, London N1 1QB",In kind,"Flights, accommodation, food and transport.",1695.00,True,https://interests-api.parliament.uk/api/v1/Interests/3144,,,,,,,,,,,,,,,Israel,,,,,,,,,,,,,,,,
3648,International visit to Bahrain between 17 November 2023 and 20 November 2023,,2023-12-19,2023-12-17,,Visits outside the UK,415,Fabian Hamilton,Bahrain,Manama,Attendance at the International Institute of Strategic Studies (IISS) Manama Dialogue 2023.,2023-11-17,2023-11-20,,"Shura Council, Kingdom of Bahrain",False,"PO Box 10105, Kingdom of Bahrain",In kind,"Flights, accommodation and meals",1463.51,True,https://interests-api.parliament.uk/api/v1/Interests/3648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,International visit to United States between 09 April 2023 and 13 April 2023,,2023-05-15,2023-12-17,,Visits outside the UK,1171,Liam Byrne,United States,Washington DC,"In my capacity as Chair of the Parliamentary Network on the World Bank and international Monetary Fund, to attend the organisations Spring Meetings.",2023-04-09,2023-04-13,,The Parliamentary Network on the World Bank & International Monetary Fund,False,"66 avenue d'Iéna, 75116 Paris, France",In kind,"Flights (£1,599), accommodation (£1,598), sundries (estimated at £127)",3324.00,True,https://interests-api.parliament.uk/api/v1/Interests/2155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,International visit to Finland between 02 November 2023 and 04 November 2023,,2023-11-08,2023-12-17,,Visits outside the UK,4752,Mark Jenkinson,Finland,Helsinki and Rauma,"To visit the Olkiluoto 3 Nuclear Power Plant, Onkalo Geological Disposal Facility and Radiation and Nuclear Safety Authority (STUK) as part of a Nuclear Energy APPG Visit.",2023-11-02,2023-11-04,Nuclear Energy APPG,Nuclear Industry Association,False,"5th Floor, Tower House, 10 Southampton Street, London W2E 7HA",In kind,"Flights, accommodation, meals and transport",839.68,True,https://interests-api.parliament.uk/api/v1/Interests/3137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4277,International visit to Ireland between 03 February 2024 and 05 February 2024,,2024-02-27,2023-12-17,,Visits outside the UK,3986,Damian Collins,Ireland,Dublin,To attend the Dublin Racing Festival.,2024-02-03,2024-02-05,,Betting and Gaming Council,False,"1 Bedford Row, London WC1R 4BU",In kind,"Two tickets to the Dublin Racing Festival, including flights and accommodation",1249.61,False,https://interests-api.parliament.uk/api/v1/Interests/4277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,International visit to Bahrain between 16 November 2023 and 19 November 2023,,2023-12-13,2023-12-17,,Visits outside the UK,4008,Dame Caroline Dinenage,Bahrain,Manama,"To attend the annual Manama Dialogue: a forum for policymakers and experts to debate and discuss the Middle East’s most pressing foreign policy, defence and security challenges.",2023-11-16,2023-11-19,,Government of Bahrain,False,"Bahrain Embassy, 30 Belgrave Square, London SW1X 8QB",In kind,Flights and hotel accommodation (value is approximate),1464.00,True,https://interests-api.parliament.uk/api/v1/Interests/3350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,International visit to Cyprus between 13 February 2024 and 16 February 2024,,2024-02-27,2023-12-17,,Visits outside the UK,4938,Paulette Hamilton,Cyprus,,"Trip with the APPG for Cyprus to understand the political and economic situation in Cyprus, meet members of parliament and government, and visit key historical sites.",2024-02-13,2024-02-16,APPG For Cyprus,House of Representatives of the Republic of Cyprus,False,"1102 Nicosia, Cyprus",In kind,"Transport, accommodation and meals",752.00,True,https://interests-api.parliament.uk/api/v1/Interests/4281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
