mnis_id,employer,role,nature_of_business,address,row_type,date_display,earnings,hours,rate_display,sort_date
4483,Hoover Institution,"William C. Edwards Distinguished Visiting Fellow at the Hoover Institution, Stanford University",,"434 Galvez Mall Stanford University Stanford, CA 94305-6003",adhoc,24 Nov 2025,13984.52,10.0,,2025-11-24
4483,Hoover Institution,"William C. Edwards Distinguished Visiting Fellow at the Hoover Institution, Stanford University",,"434 Galvez Mall Stanford University Stanford, CA 94305-6003",adhoc,7 Nov 2025,41791.42,30.0,,2025-11-07
4483,Times Media Limited,Sunday Times columnist,,"1 London Bridge Street, London SE1 9GF",ongoing,21 Oct 2025 – 12 Oct 2027,47753.59,109.2,"£28,500/quarterly · 5h/weekly",2025-10-21
4483,Washington Speakers Bureau,Speaking,,"1275 New Jersey Ave SE, Suite 403 Washington, DC 20003",adhoc,16 Oct 2025,141000.0,5.0,,2025-10-16
4483,Anthropic Public Benefit Corporation,Senior Advisor,Artificial intelligence company,"Anthropic PBC, 548 Market Street, PMB 90375, San Francisco, California, USA",ongoing,26 Sep 2025 – 26 Sep 2026,181776.87,34.1,"£373,000/yearly · 70h/yearly (3,547 shares in total over the year, based on a vesting s...)",2025-09-26
4483,Hoover Institution,"William C. Edwards Distinguished Visiting Fellow at the Hoover Institution, Stanford University",,"434 Galvez Mall Stanford University Stanford, CA 94305-6003",adhoc,19 Aug 2025,40578.73,30.0,,2025-08-19
4483,Hoover Institution,"William C. Edwards Distinguished Visiting Fellow at the Hoover Institution, Stanford University",,"434 Galvez Mall Stanford University Stanford, CA 94305-6003",adhoc,21 Jul 2025,40803.94,30.0,,2025-07-21
4483,Goldman Sachs International,Senior Advisor,Investment Bank,"Plumtree Court, 25 Shoe Lane, London EC4A 4AU",ongoing,8 Jul 2025 – ongoing,774560.95,123.6,"£1,096,544/yearly · 175h/yearly (This amount has been converted from the original currency...)",2025-07-08
4483,Washington Speakers Bureau,Speaking,,"1275 New Jersey Ave SE, Suite 403 Washington, DC 20003",adhoc,19 May 2025,188476.2,4.0,,2025-05-19
4483,Washington Speakers Bureau,Speaking,,"1275 New Jersey Ave SE, Suite 403 Washington, DC 20003",adhoc,15 May 2025,156435.24,2.5,,2025-05-15
4483,Washington Speakers Bureau,Speaking,,"1275 New Jersey Ave SE, Suite 403 Washington, DC 20003",adhoc,8 Apr 2025,160750.0,3.0,,2025-04-08
4495,County Asset Finance Limited,Chairman and Director,Finance company,"Midland Court, Central Park, Lutterworth LE17 4PN",ongoing,1 Jul 2025 – ongoing,18138.26,304.7,"£25,000/yearly · 35h/monthly",2025-07-01
4500,Byline Media Holdings Ltd,Writing articles,,"Churchill House, 137 - 139 Brent Street, London, England, NW4 4DJ",adhoc,10 Dec 2025,100.0,1.0,,2025-12-10
4500,Byline Media Holdings Ltd,Writing articles,,"Churchill House, 137 - 139 Brent Street, London, England, NW4 4DJ",adhoc,8 Dec 2025,100.0,1.0,,2025-12-08
4500,Byline Media Holdings Ltd,Writing articles,,"Churchill House, 137 - 139 Brent Street, London, England, NW4 4DJ",adhoc,29 Sep 2025,150.0,0.8,,2025-09-29
4500,Byline Media Holdings Ltd,Writing articles,,"Churchill House, 137 - 139 Brent Street, London, England, NW4 4DJ",adhoc,8 Sep 2025,150.0,1.5,,2025-09-08
4500,Byline Media Holdings Ltd,Writing articles,,"Churchill House, 137 - 139 Brent Street, London, England, NW4 4DJ",adhoc,13 Jun 2025,150.0,2.0,,2025-06-13
4500,Byline Media Holdings Ltd,Writing articles,,"Churchill House, 137 - 139 Brent Street, London, England, NW4 4DJ",adhoc,6 Jun 2025,150.0,2.0,,2025-06-06
4500,Guardian News & Media Limited,Writing an article,,"PO Box 68164, Kings Place, 90 York Way, London N1P 2AP",adhoc,15 May 2025,411.16,3.0,,2025-05-15
4500,Byline Media Holdings Ltd,Writing articles,,"Churchill House, 137 - 139 Brent Street, London, England, NW4 4DJ",adhoc,24 Apr 2025,300.0,4.0,,2025-04-24
4500,Guardian News & Media Limited,Writing an article,,"PO Box 68164, Kings Place, 90 York Way, London N1P 2AP",adhoc,13 Mar 2025,350.0,3.0,,2025-03-13
4500,Guardian News & Media Limited,Writing an article,,"PO Box 68164, Kings Place, 90 York Way, London N1P 2AP",adhoc,6 Feb 2025,307.79,4.0,,2025-02-06
4500,The National Council for Civil Liberties,Writing a foreward to a book,The National Council for Civil Liberties operates under trading name Liberty,"Liberty House, 26-30 Strutton Ground, London, SW1P 2HR",adhoc,6 Sep 2024,400.0,4.0,,2024-09-06
4504,Public Lending Right,Library copyright fees,,"British Library, Boston Spa, Wetherby LS23 7BQ",adhoc,12 Feb 2026,249.98,0.0,,2026-02-12
4504,Public Lending Right,Library copyright fees,,"British Library, Boston Spa, Wetherby LS23 7BQ",adhoc,14 Feb 2025,358.21,0.0,,2025-02-14
4514,Authors’ Licensing and Collecting Society,Copyright payments for books written before my election to Parliament,,"4 Battle Bridge Lane, London SE1 2HX",adhoc,24 Sep 2025,290.34,0.0,,2025-09-24
4514,Authors’ Licensing and Collecting Society,Copyright payments for books written before my election to Parliament,,"4 Battle Bridge Lane, London SE1 2HX",adhoc,26 Mar 2025,636.81,0.0,,2025-03-26
4514,Authors’ Licensing and Collecting Society,Copyright payments for books written before my election to Parliament,,"4 Battle Bridge Lane, London SE1 2HX",adhoc,25 Sep 2024,205.86,0.0,,2024-09-25
4523,Ravenswood School,Speaking engagement,,"10 Henry Street, Gordon NSW 2072, Australia",adhoc,5 Jan 2026,1489.8,4.0,,2026-01-05
4573,ITV PLC,Appearances on ITV programmes,,"ITV White City, 201 Wood Lane, London W12 7RU",adhoc,10 Jun 2025,300.0,5.0,,2025-06-10
4573,ITV PLC,Appearances on ITV programmes,,"ITV White City, 201 Wood Lane, London W12 7RU",adhoc,7 Mar 2025,300.0,2.5,,2025-03-07
4573,St George's Hospital NHS Trust,Doctor,,"Blackshaw Road, London SW17 0QT",ongoing,26 Feb 2025 – ongoing,12518.57,227.4,£977/monthly · 213h/yearly (Most work is at unsociable hours.),2025-02-26
4573,St George's Hospital NHS Trust,Doctor,,"Blackshaw Road, London SW17 0QT",adhoc,12 Feb 2025,665.0,10.0,,2025-02-12
4573,St George's Hospital NHS Trust,Doctor,,"Blackshaw Road, London SW17 0QT",adhoc,5 Feb 2025,665.0,10.0,,2025-02-05
4573,St George's Hospital NHS Trust,Doctor,,"Blackshaw Road, London SW17 0QT",adhoc,8 Jan 2025,665.0,10.0,,2025-01-08
4573,ITV PLC,Appearances on ITV programmes,,"ITV White City, 201 Wood Lane, London W12 7RU",adhoc,7 Jan 2025,300.0,2.5,,2025-01-07
4573,St George's Hospital NHS Trust,Doctor,,"Blackshaw Road, London SW17 0QT",adhoc,2 Jan 2025,665.0,10.0,,2025-01-02
4573,St George's Hospital NHS Trust,Doctor,,"Blackshaw Road, London SW17 0QT",adhoc,27 Dec 2024,665.0,10.0,,2024-12-27
4573,St George's Hospital NHS Trust,Doctor,,"Blackshaw Road, London SW17 0QT",adhoc,4 Dec 2024,665.0,10.0,,2024-12-04
4573,St George's Hospital NHS Trust,Doctor,,"Blackshaw Road, London SW17 0QT",adhoc,27 Nov 2024,665.0,10.0,,2024-11-27
4573,ITV PLC,Appearances on ITV programmes,,"ITV White City, 201 Wood Lane, London W12 7RU",adhoc,14 Nov 2024,300.0,2.5,,2024-11-14
4573,St George's Hospital NHS Trust,Doctor,,"Blackshaw Road, London SW17 0QT",adhoc,29 Aug 2024,630.0,9.5,,2024-08-29
4573,St George's Hospital NHS Trust,Doctor,,"Blackshaw Road, London SW17 0QT",adhoc,7 Aug 2024,700.0,10.5,,2024-08-07
4592,North West Anglia NHS Foundation Trust,Consultant paediatrician,,"Peterborough City Hospital, Bretton Gate, Bretton PE3 9GZ",adhoc,25 Oct 2024,713.4,0.0,,2024-10-25
4592,North West Anglia NHS Foundation Trust,Consultant paediatrician,,"Peterborough City Hospital, Bretton Gate, Bretton PE3 9GZ",ongoing,25 Sep 2023 – ongoing,42368.27,564.8,"£25,204/yearly · 336h/yearly (pay has increased from £23,776.80 to £25,203.60 per annum...)",2023-09-25
4595,Clayduck Ltd,Final payment from limited company,Communication support,"9 Bridge Street, Bridge Street, Walton-On-Thames KT12 1AE",adhoc,30 Dec 2024,7000.0,0.0,,2024-12-30
4613,Primary Access & Research Limited,Speaking engagement,Political analysis,"22 Friars Street, Sudbury, Suffolk CO10 2AA",adhoc,26 Sep 2025,1500.0,4.5,,2025-09-26
4613,The Spectator,Writing reviews,,"22 Old Queen Street, London SW1H 9HP",adhoc,31 Jul 2025,350.0,10.0,,2025-07-31
4613,The Spectator,Writing reviews,,"22 Old Queen Street, London SW1H 9HP",adhoc,30 Apr 2025,200.0,10.0,,2025-04-30
4613,The Spectator,Writing reviews,,"22 Old Queen Street, London SW1H 9HP",adhoc,28 Feb 2025,200.0,10.0,,2025-02-28
4651,Associated Newspapers Ltd (ANMFS Ltd),Writing articles,,"Northcliffe House, 2 Derry  Street, London W8 5TT",adhoc,29 Jan 2026,850.0,4.0,,2026-01-29
4651,Green Rock Robotics INC.,Advisor,Robotics and aviation,3150 N Sheffield Ave #201 Chicago IL 60657 USA,ongoing,27 Aug 2025 – 26 Aug 2027,9963.5,34.2,"£1,458/monthly · 5h/monthly (Share options of 0.1% (valued at £35,000 in total))",2025-08-27
4651,Steps Together Group Ltd,Member of the Advisory Board of Steps Together Group,Addiction rehabilitation and treatment services,"Rear Ground Floor, Hygeia Building, 66-68 College Road, Harrow, Middlesex HA1 1BE",ongoing,1 Apr 2025 – ongoing,35088.3,140.4,"£3,000/monthly · 12h/monthly ((£36,000 per annum))",2025-04-01
4651,Steps Together Rehab (St Helen's) Ltd,Establishing an advisory board; attending meetings,,"Hygeia Building, Rear Ground Floor, 66-68 College Road, Harrow, Middlesex HA1 1BE",adhoc,31 Mar 2025,6000.0,16.0,,2025-03-31
4656,CSA Catapult Innovation Centre,Non-executive Director,a centre established to help the UK become a global leader in compound semiconductors,"Imperial Park Innovation Centre, Celtic Way, Newport NP10 8BE",ongoing,30 Jun 2023 – ongoing,30389.85,201.7,"£18,078/yearly · 120h/yearly (paid quarterly, current remuneration level backdated to 1...)",2023-06-30
4657,Bloomsbury Publishers Plc,Royalties on a textbook,,"50 Bedford Square, London WC1B 3DP",adhoc,31 Mar 2025,1699.3,0.0,,2025-03-31
4657,Authors Licensing and Collecting Society,Royalties with Authors Licensing and Collecting Society,,"International House, 1 St Katharine's Way, London E1W 1UN",adhoc,26 Mar 2025,349.69,0.0,,2025-03-26
4657,The Oxford Study Abroad Programme (OSAP),Speaking to university students,,"Third Floor, Chester House, 21-27 George Street Oxford OX1 2AY",adhoc,20 Mar 2025,1000.0,1.0,,2025-03-20
4657,Authors Licensing and Collecting Society,Royalties with Authors Licensing and Collecting Society,,"International House, 1 St Katharine's Way, London E1W 1UN",adhoc,25 Sep 2024,28.74,0.0,,2024-09-25
4673,Leigh Building Preservation Trust,General Manager,"A preservation trust, regenerating Leigh Spinners Mill, providing space for small start-ups and social enterprise","Leigh Spinners Mill, Park Lane, Leigh WN7 2LB",adhoc,31 Jul 2024,541.98,0.8,,2024-07-31
4739,Walsingham Estate Management Ltd,Non-executive director,property and land maintenance and development,"Estate Office, 10 Common Place, Walsingham, NR22 6BP",ongoing,17 Jul 2024 – ongoing,5043.12,33.6,"£3,000/yearly · 20h/yearly",2024-07-17
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,4 Mar 2026,109.84,8.0,,2026-03-04
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,18 Feb 2026,219.5,15.0,,2026-02-18
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,21 Jan 2026,137.92,9.0,,2026-01-21
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,7 Jan 2026,96.57,5.0,,2026-01-07
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,24 Dec 2025,125.23,6.0,,2025-12-24
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,10 Dec 2025,143.65,8.0,,2025-12-10
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,26 Nov 2025,113.05,5.0,,2025-11-26
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,13 Nov 2025,132.66,5.0,,2025-11-13
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,13 Nov 2025,143.65,7.0,,2025-11-13
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,13 Nov 2025,132.56,8.0,,2025-11-13
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,29 Oct 2025,145.11,8.0,,2025-10-29
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,15 Oct 2025,196.24,10.0,,2025-10-15
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,1 Oct 2025,108.75,8.0,,2025-10-01
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,17 Sep 2025,100.35,5.0,,2025-09-17
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,3 Sep 2025,87.38,3.0,,2025-09-03
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,20 Aug 2025,87.13,3.0,,2025-08-20
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,6 Aug 2025,189.5,8.0,,2025-08-06
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,23 Jul 2025,143.56,8.0,,2025-07-23
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,9 Jul 2025,51.91,3.0,,2025-07-09
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,25 Jun 2025,105.74,9.0,,2025-06-25
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,11 Jun 2025,106.71,12.0,,2025-06-11
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,29 May 2025,101.42,8.0,,2025-05-29
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,14 May 2025,86.29,4.0,,2025-05-14
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,14 May 2025,86.29,6.0,,2025-05-14
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,30 Apr 2025,68.53,3.0,,2025-04-30
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,30 Apr 2025,25.0,2.0,,2025-04-30
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,12 Apr 2025,102.5,10.0,,2025-04-12
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,2 Apr 2025,23.85,2.0,,2025-04-02
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,19 Mar 2025,84.04,4.0,,2025-03-19
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,5 Mar 2025,161.38,8.0,,2025-03-05
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,19 Feb 2025,150.9,7.0,,2025-02-19
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,5 Feb 2025,211.53,20.0,,2025-02-05
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,22 Jan 2025,244.34,10.0,,2025-01-22
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,8 Jan 2025,207.93,9.0,,2025-01-08
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,12 Dec 2024,107.5,16.0,,2024-12-12
4743,X Corp,Social Media,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",adhoc,27 Nov 2024,1612.63,30.0,,2024-11-27
4743,GB News Limited,Presenter/Contributor on GB News,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",ongoing,1 Mar 2023 – ongoing,168104.04,701.2,"£100,000/yearly · 8h/weekly (paid monthly)",2023-03-01
4764,Republic,Podcast,,"20-22 Wenlock Road, London N1 7F",adhoc,13 May 2025,300.0,2.0,,2025-05-13
4764,Omnicom Media Group,Panel Eveny,,"Bankside 2-3, 90-100 Southwark Street, London SE1 0SW",adhoc,1 Mar 2025,1000.0,2.5,,2025-03-01
4764,The Improvement and Development Agency (IDeA) for Local Government,Speaking engagements (Speech and workshop),,"18 Smith Square, London SW1P 3HZ",adhoc,18 Feb 2025,418.45,2.0,,2025-02-18
4780,Coex Partners,Speaking Engagement,Speaking engagement for 8 hours,"135 Bishopsgate, London EC2M 3TP",adhoc,6 Nov 2025,6000.0,8.0,,2025-11-06
4780,Association of Consulting Actuaries (ACA),Speaking Engagement,,"First Floor (129) 40 Gracechurch Street, London EC3V 0BT",adhoc,22 Oct 2025,6000.0,16.0,,2025-10-22
4798,Abiflo Ltd,Speaking engagement at the FrontierTechX 2025 Conference,Consultancy,"142 Centenary Plaza, 18 Holliday Street, Birmingham B1 1TH",adhoc,25 Jul 2025,500.0,2.0,,2025-07-25
4805,LBC Radio Ltd,Presenting a radio show,,"30 Leicester Square, London WC2H 7LA",adhoc,26 Jul 2024,1000.0,3.0,,2024-07-26
4823,Finucane Toner Ltd,Director,Solicitors,"76-78 Castle St, Belfast BT1 1HD",ongoing,1 Jan 2020 – ongoing,94245.85,1613.8,"£4,672/monthly · 80h/monthly",2020-01-01
4853,British Horseracing Authority's Horse Welfare Board,Independent Non-Executive Board Member,,"Holborn Gate, 26 Southampton Buildings, London WC2A 1AN",ongoing,15 Jul 2025 – 30 Jun 2028,3436.03,57.7,£417/monthly · 7h/monthly ((£5000 per annum)),2025-07-15
4857,Carla Lockhart and Rodney Condell,Farming and administrative duties,,"5 Morrow Park, Clabby, BT75 0LT",ongoing,17 Jul 2024 – ongoing,4202.6,701.2,"£2,500/yearly · 8h/weekly",2024-07-17
4938,ITN Productions,"Jeremy Vine guest reviewer on the breakfast program, discussing current news affairs of the day.",Channel 5 Studio,"200 Gray's Inn road, London WC1X 8XZ",adhoc,19 Mar 2026,600.0,12.0,,2026-03-19
4938,ITN Productions,"Jeremy Vine guest reviewer on the breakfast program, discussing current news affairs of the day.",Channel 5 Studio,"200 Gray's Inn road, London WC1X 8XZ",adhoc,5 Dec 2025,300.0,5.0,,2025-12-05
